Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
128639,4,1,3.601,0.21,0,2,3,True,14.54,1,1,1,4.0,64.87,1
128640,3,1,3.399,23.66,4,1,3,True,8.35,6,2,6,3.061,78.87,2
128641,2,2,3.053,9.29,1,2,2,False,7.07,2,1,4,3.265,66.25,2
128642,4,0,3.08,1.96,4,2,4,True,12.31,1,0,5,3.409,71.73,0
128643,4,1,3.402,4.83,0,0,3,True,9.26,6,0,6,3.741,72.97,2
128644,0,1,2.559,0.22,0,0,2,False,9.84,3,2,9,2.597,33.05,2
128645,2,3,3.523,1.26,3,0,3,True,10.82,5,0,5,3.512,70.77,1
128646,0,1,3.2,4.83,2,0,3,False,9.69,2,0,3,3.579,59.37,2
128647,4,2,3.883,4.84,4,0,2,False,15.96,2,2,3,4.0,75.96,2
128648,2,3,3.792,6.87,1,2,2,True,18.15,4,0,2,3.83,93.64,1
128649,4,0,3.491,8.41,2,1,3,True,11.53,3,0,4,3.901,79.71,0
128650,3,4,2.689,5.55,1,0,2,False,12.1,3,0,6,3.108,98.49,0
128651,2,0,2.655,0.92,1,2,3,True,11.9,2,0,4,2.777,71.92,1
128652,2,4,3.123,18.24,1,1,4,False,16.62,4,2,7,3.295,90.7,2
128653,2,0,2.826,0.34,0,1,4,False,16.86,1,0,2,3.029,91.4,1
128654,2,1,2.803,15.55,3,1,3,False,14.01,5,1,10,3.403,100.0,0
128655,1,1,2.735,6.95,1,2,3,False,16.73,3,2,7,2.87,91.17,1
128656,4,2,2.572,12.77,2,0,3,True,7.55,5,0,4,2.84,71.49,1
128657,3,3,3.299,10.47,3,0,2,True,20.09,6,2,8,3.559,91.97,1
128658,4,3,3.175,13.72,2,0,3,True,1.08,5,2,7,3.311,91.1,2
128659,3,1,2.993,30.8,4,1,3,False,12.86,5,0,5,2.649,53.75,0
128660,2,1,3.542,7.53,1,0,1,False,15.23,4,0,7,3.634,47.56,1
128661,1,1,3.132,1.44,2,2,2,False,17.69,5,2,4,3.464,64.02,1
128662,3,1,2.863,9.32,3,0,1,True,12.55,5,0,7,3.007,82.54,2
128663,4,3,2.952,0.91,4,1,4,False,15.96,1,2,1,3.238,53.9,1
128664,4,2,3.316,31.64,1,2,3,False,13.95,6,2,2,3.495,80.11,2
128665,2,4,3.66,5.8,1,1,3,True,5.45,4,0,3,3.91,68.71,2
128666,0,4,3.56,10.55,0,0,1,True,17.24,4,1,8,3.788,76.48,0
128667,0,2,2.726,1.11,3,0,1,False,17.78,1,0,5,2.983,62.81,1
128668,1,1,1.959,28.61,4,2,3,True,14.57,6,1,10,1.584,33.19,0
128669,3,3,3.067,2.08,2,0,1,False,6.17,3,2,4,2.976,72.43,2
128670,2,2,3.533,5.5,3,0,1,False,11.42,2,1,6,3.81,76.17,1
128671,3,0,2.203,18.81,0,2,2,True,8.75,5,2,5,2.258,86.66,0
128672,3,0,3.27,7.03,3,1,3,False,15.42,3,2,3,3.812,90.86,0
128673,4,3,3.665,1.77,0,2,4,True,14.82,1,2,2,3.83,93.76,1
128674,0,2,2.538,7.67,1,1,4,False,26.09,3,0,1,2.727,76.92,1
128675,1,3,3.625,0.24,0,2,1,True,9.46,1,0,3,3.478,81.95,1
128676,2,1,3.32,3.13,3,0,3,True,3.71,1,1,2,3.441,52.88,2
128677,2,4,2.787,11.51,2,0,2,True,7.46,2,0,4,3.021,78.74,0
128678,3,0,3.654,14.07,2,2,5,True,7.86,6,0,4,3.862,45.99,2
128679,1,0,3.367,3.5,2,0,3,False,14.25,1,0,4,3.754,100.0,1
128680,3,2,2.61,10.77,3,2,4,False,16.19,5,0,4,3.022,60.45,2
128681,2,0,3.166,3.09,1,0,1,False,19.05,1,2,6,3.624,78.92,2
128682,0,1,3.494,5.28,1,2,3,False,10.19,4,0,7,3.609,69.62,1
128683,0,0,2.894,7.76,3,2,2,False,5.01,3,2,3,3.084,82.84,2
128684,2,2,3.652,3.64,1,0,3,True,9.38,2,0,5,3.842,71.95,1
128685,2,1,3.591,0.65,4,0,1,False,14.99,1,0,2,3.747,63.65,2
128686,3,2,3.973,0.44,3,2,1,True,16.68,5,0,2,4.0,74.84,1
128687,0,3,3.519,26.74,0,2,3,True,17.88,4,0,7,3.9,79.67,2
128688,4,0,3.498,0.07,4,2,3,False,16.31,1,2,5,3.596,82.26,1
128689,0,0,3.259,0.19,3,1,5,False,12.66,1,0,4,3.76,100.0,2
128690,3,0,3.331,3.15,1,1,5,False,12.07,5,2,1,3.656,81.36,2
128691,0,2,2.829,4.07,0,0,3,False,1.27,3,0,6,2.733,51.54,2
128692,3,0,3.0,24.75,1,2,3,True,13.88,6,2,2,3.174,77.65,2
128693,3,1,2.777,2.62,0,2,4,False,21.99,1,2,4,3.138,78.25,2
128694,0,1,3.348,6.38,0,2,2,False,10.1,4,0,9,3.292,67.25,1
128695,2,3,3.133,4.22,1,0,3,False,11.42,4,0,3,3.249,64.44,1
128696,3,4,2.549,6.63,4,1,3,False,12.03,4,2,3,2.654,66.48,2
128697,2,2,3.756,1.82,2,0,2,False,10.16,2,0,4,3.786,75.59,2
128698,1,0,3.583,2.72,2,1,5,True,16.21,1,0,5,3.883,71.97,1
128699,1,4,3.864,10.01,2,0,1,False,11.04,3,0,7,4.0,83.19,0
128700,4,2,3.042,2.64,1,2,1,False,15.42,2,2,4,3.072,81.19,2
128701,3,4,3.409,13.91,3,1,3,False,3.76,2,2,5,3.698,91.33,2
128702,3,4,3.487,15.84,2,2,1,True,17.09,5,0,6,3.791,84.85,0
128703,4,1,3.196,9.45,0,1,5,False,7.32,3,1,7,3.555,80.06,2
128704,3,3,2.448,0.71,3,0,3,False,16.04,1,0,2,2.443,84.92,1
128705,3,1,3.588,13.44,0,1,3,False,9.61,3,2,2,3.888,84.76,2
128706,2,2,3.377,1.06,1,0,1,True,9.74,3,1,5,3.358,78.23,1
128707,3,2,2.071,3.55,1,2,3,False,16.41,1,0,3,2.29,95.44,1
128708,4,0,2.486,5.16,0,0,2,False,13.76,3,1,1,3.105,75.17,1
128709,4,1,3.722,18.59,0,0,3,True,13.77,6,1,10,4.0,87.91,0
128710,4,1,3.803,10.62,3,1,3,False,10.59,3,0,2,4.0,96.45,1
128711,4,3,3.438,9.2,1,1,3,False,7.21,2,0,3,3.638,96.04,0
128712,3,3,2.804,6.73,2,2,2,False,17.34,2,2,4,2.896,86.0,2
128713,2,4,2.914,6.06,3,2,5,False,8.16,3,2,6,3.059,76.18,2
128714,0,1,3.63,5.39,0,2,2,False,6.0,1,0,1,3.652,69.66,1
128715,2,0,2.394,14.02,1,2,5,True,16.77,5,1,9,2.806,71.39,0
128716,3,3,3.218,17.94,3,0,2,False,11.02,7,1,9,3.194,98.51,0
128717,2,0,2.27,18.76,1,2,3,True,13.74,6,0,3,2.381,46.89,0
128718,1,0,3.138,12.23,0,1,5,True,16.08,3,0,6,3.583,80.51,2
128719,3,3,2.511,0.94,4,2,2,False,16.77,3,2,4,2.888,64.67,2
128720,3,0,2.795,27.01,4,2,2,False,13.65,4,2,1,2.843,52.82,0
128721,3,4,3.426,17.59,3,1,5,True,15.74,7,2,6,3.943,85.84,0
128722,0,2,3.142,3.96,0,0,1,False,11.55,3,0,7,3.585,95.35,2
128723,3,1,3.313,27.53,4,2,2,True,13.21,8,0,5,3.501,61.73,0
128724,4,4,3.192,0.63,4,0,3,False,11.57,2,0,5,3.458,80.76,1
128725,0,0,3.155,0.49,1,1,3,False,1.0,3,0,3,3.451,87.27,1
128726,0,1,2.725,13.57,0,1,5,True,9.15,4,0,1,3.125,71.83,2
128727,2,2,3.226,11.91,1,2,4,False,8.39,5,2,6,3.303,72.49,2
128728,0,3,3.953,1.3,0,2,3,False,15.08,2,0,1,4.0,86.5,2
128729,0,0,3.438,1.75,1,2,3,False,7.69,3,0,4,3.583,80.0,2
128730,4,3,3.73,13.53,4,0,2,False,20.5,4,0,3,4.0,71.23,1
128731,4,4,2.82,3.95,0,1,3,False,4.12,1,1,2,3.155,80.5,0
128732,3,0,2.76,12.25,3,1,3,False,14.78,6,1,10,3.428,82.16,2
128733,3,2,3.072,0.2,1,2,1,False,13.03,3,0,3,3.105,79.53,1
128734,3,1,3.26,20.89,3,0,1,False,12.55,8,1,9,3.401,48.33,0
128735,0,3,3.371,2.1,4,2,2,True,9.48,4,2,8,3.59,69.89,2
128736,3,1,3.363,0.14,1,0,1,True,15.82,4,0,5,3.579,34.28,2
128737,2,1,3.001,21.32,1,2,5,False,15.78,3,0,2,3.475,46.89,0
128738,4,3,2.699,6.97,0,2,2,False,10.42,4,0,2,3.112,84.96,1
128739,3,0,2.077,6.89,3,2,2,True,8.11,3,0,4,2.19,74.9,0
128740,2,2,3.357,12.28,4,0,3,True,3.23,1,0,4,3.211,70.04,0
128741,0,1,3.883,11.03,1,1,5,True,12.16,4,1,6,3.812,100.0,0
128742,2,3,3.937,12.84,1,2,2,False,10.65,7,0,2,4.0,80.1,2
128743,2,4,2.374,0.25,1,0,1,False,7.75,2,0,5,2.415,84.89,2
128744,1,3,3.617,4.15,1,0,1,False,17.59,3,2,5,4.0,86.32,2
128745,3,3,2.307,4.64,3,1,3,False,12.86,4,1,3,2.715,81.16,2
128746,3,0,3.616,19.91,3,0,1,True,11.95,7,0,3,3.854,79.76,0
128747,2,2,3.613,7.82,2,0,1,False,9.33,3,0,5,3.639,82.33,1
128748,0,3,2.085,8.9,3,0,2,True,7.6,3,0,6,2.08,58.91,1
128749,3,0,3.467,9.82,3,0,2,True,10.94,2,1,1,3.878,67.86,2
128750,3,2,3.465,6.68,4,1,3,False,6.49,1,2,3,3.378,95.63,1
128751,2,3,2.848,16.74,0,1,5,True,7.74,6,0,4,3.15,76.67,1
128752,0,2,2.147,12.47,2,2,1,False,2.26,5,2,8,2.044,60.98,0
128753,1,2,2.839,2.6,4,1,4,False,9.91,3,0,5,2.866,68.84,2
128754,0,1,3.48,1.29,4,1,3,True,12.3,3,0,3,3.907,69.05,1
128755,3,1,3.552,0.77,1,2,3,True,7.82,1,1,3,3.46,85.9,1
128756,2,2,3.246,1.93,4,2,2,True,11.24,5,0,8,3.464,79.88,1
128757,3,2,2.697,7.66,3,2,1,True,14.22,4,1,3,3.05,74.68,2
128758,0,2,3.255,3.78,3,0,3,False,13.39,4,0,2,3.35,82.21,1
128759,0,2,2.877,5.09,2,1,4,False,7.63,4,0,6,3.126,66.19,1
128760,0,2,2.789,2.9,0,1,5,False,15.98,2,2,1,2.803,72.27,1
128761,4,2,2.685,20.24,2,1,3,True,11.86,6,0,7,3.014,90.75,2
128762,3,2,3.263,13.55,2,0,2,True,11.56,4,0,2,3.622,51.28,1
128763,1,0,2.993,13.85,3,0,3,True,13.58,4,0,3,3.406,53.42,1
128764,4,4,3.327,11.52,2,2,4,False,17.99,4,0,1,3.591,93.44,0
128765,0,4,3.828,0.93,1,0,2,False,9.87,1,2,6,3.905,87.78,2
128766,3,3,2.134,4.39,3,0,1,False,16.97,4,0,1,2.378,68.68,2
128767,3,2,2.6,11.78,2,2,3,False,13.59,3,2,4,2.892,71.13,1
128768,0,2,3.76,3.1,0,2,1,True,17.03,1,1,2,4.0,97.05,2
128769,2,2,2.701,1.02,0,0,3,False,14.28,3,0,2,2.788,67.89,2
128770,3,1,3.727,6.45,3,1,5,True,16.08,3,0,1,4.0,97.57,1
128771,1,4,3.621,4.58,3,1,3,False,6.46,2,0,5,3.967,83.94,2
128772,3,4,1.788,9.21,0,0,2,True,3.14,2,2,6,1.909,71.79,2
128773,3,1,3.166,33.38,1,0,2,False,9.72,6,0,4,3.41,68.62,0
128774,3,1,3.397,10.82,3,2,2,False,13.32,4,2,4,3.579,66.93,1
128775,3,2,2.882,9.32,0,1,3,False,10.17,3,0,4,3.255,85.85,2
128776,4,3,3.612,6.24,0,2,5,False,8.57,3,1,1,3.997,66.92,2
128777,2,1,3.05,1.36,2,1,4,False,20.44,3,0,2,3.442,79.25,2
128778,3,1,3.026,0.55,2,0,1,False,19.39,1,0,8,3.541,60.99,1
128779,1,1,3.416,8.31,2,0,3,True,7.82,5,1,6,3.642,84.27,2
128780,4,0,3.482,4.66,2,2,4,False,9.82,3,0,3,3.988,80.64,2
128781,4,1,3.385,5.65,0,2,5,False,11.51,1,2,6,3.74,85.85,2
128782,4,1,2.767,0.02,0,0,2,False,11.8,2,0,2,2.933,54.68,1
128783,2,3,3.027,28.88,2,0,1,True,7.82,6,0,3,3.316,26.03,2
128784,2,2,3.81,25.93,1,0,3,True,11.25,7,2,8,4.0,51.63,2
128785,0,2,3.737,6.74,0,1,4,False,17.41,3,2,3,3.921,88.12,2
128786,3,3,2.707,1.5,0,2,5,False,12.23,4,0,4,2.763,64.91,2
128787,2,1,2.991,3.4,1,0,3,False,18.49,4,2,5,3.323,73.24,1
128788,1,1,2.629,2.81,1,2,1,False,24.32,2,0,4,3.156,91.72,1
128789,2,1,3.657,16.98,2,0,3,True,15.88,2,1,7,3.649,53.5,0
128790,1,0,3.877,1.26,1,0,3,True,10.42,4,2,5,3.91,58.05,2
128791,0,3,3.612,7.74,0,1,3,False,6.4,1,1,3,3.73,68.82,0
128792,2,0,2.702,28.43,4,0,2,False,7.84,6,1,6,2.698,54.38,0
128793,2,1,2.823,11.31,1,0,2,True,13.78,1,0,5,3.195,69.8,2
128794,2,3,3.943,6.56,1,2,3,False,11.22,4,0,8,4.0,65.63,2
128795,2,2,3.419,13.12,0,1,4,False,11.14,2,2,6,3.705,88.89,2
128796,3,1,3.319,8.75,4,0,2,False,14.1,1,1,3,3.682,82.35,2
128797,3,4,3.427,3.54,0,1,4,False,26.97,6,1,2,4.0,100.0,2
128798,1,2,2.539,1.5,2,2,1,False,12.81,2,0,5,2.697,86.37,2
128799,3,4,3.092,22.92,4,1,3,False,12.74,7,0,3,3.183,73.03,0
128800,0,1,3.326,0.95,2,2,5,True,1.9,1,0,4,3.608,61.73,1
128801,0,0,2.485,2.17,0,0,3,True,15.65,3,0,2,2.699,62.27,2
128802,0,0,2.72,11.71,4,1,3,True,10.17,4,2,6,2.903,93.67,2
128803,4,2,3.391,5.79,4,2,1,True,13.95,1,0,4,3.516,63.9,2
128804,2,2,3.331,9.35,0,1,3,False,16.02,3,0,6,3.743,71.88,2
128805,1,2,3.819,1.89,2,1,4,True,7.82,2,0,4,3.819,65.22,1
128806,0,3,3.82,16.48,0,2,2,False,14.88,3,0,8,4.0,74.82,2
128807,2,4,3.58,1.24,1,0,2,False,10.94,2,0,1,3.794,82.3,2
128808,1,2,3.565,16.64,2,2,5,True,15.28,5,1,10,3.657,84.06,0
128809,1,4,2.273,8.02,0,1,5,False,13.58,2,1,3,2.345,65.79,1
128810,1,1,3.471,2.62,0,1,5,True,20.33,2,2,1,4.0,76.01,1
128811,2,2,2.788,1.65,1,0,2,True,3.12,3,2,2,2.858,56.69,2
128812,3,2,3.237,40.0,3,0,2,True,7.27,9,0,7,3.539,36.37,0
128813,3,0,3.345,15.84,3,2,1,True,16.18,5,0,3,3.72,60.74,2
128814,4,1,2.292,1.52,0,0,2,False,14.88,3,1,2,2.737,73.14,1
128815,4,2,3.725,2.12,4,1,3,False,13.65,1,0,2,4.0,92.72,1
128816,2,4,3.816,1.95,1,2,3,False,12.52,1,1,3,3.854,87.57,1
128817,3,2,1.682,3.52,3,1,4,False,12.55,4,0,5,1.764,88.71,2
128818,2,1,2.641,16.83,4,0,2,True,12.19,3,0,5,2.519,49.64,2
128819,0,1,2.77,15.66,0,2,3,False,7.49,3,0,1,2.917,67.6,0
128820,0,4,2.653,4.68,0,1,4,False,8.38,1,1,1,3.236,87.66,1
128821,0,2,3.634,34.0,0,2,1,False,3.64,7,1,10,3.567,65.84,0
128822,1,2,3.179,0.03,2,1,3,True,11.1,3,2,2,3.475,85.74,1
128823,3,2,3.471,0.87,2,0,3,False,11.44,4,2,4,3.788,82.66,2
128824,2,2,3.648,1.5,1,0,3,True,13.38,4,0,3,3.46,76.24,1
128825,0,1,2.368,13.31,0,2,4,True,16.44,4,0,4,2.359,73.15,2
128826,2,3,2.823,10.92,4,2,2,True,13.94,3,1,6,3.255,85.38,0
128827,2,1,3.344,13.67,4,0,2,True,4.04,6,2,7,3.305,78.31,2
128828,1,0,3.58,12.35,3,1,3,False,13.8,5,0,4,4.0,76.63,2
128829,3,3,2.281,18.71,0,2,4,False,11.51,5,0,7,2.867,77.18,0
128830,3,0,2.463,5.68,3,0,3,False,18.0,5,0,5,2.65,84.04,2
128831,4,0,3.166,23.26,0,0,2,True,4.5,5,1,9,3.375,85.99,0
128832,0,3,3.016,13.05,1,2,4,True,7.71,3,0,2,3.113,88.41,2
128833,3,2,2.936,7.72,2,1,5,True,11.01,2,0,6,2.868,67.23,2
128834,2,2,3.139,7.59,1,0,2,False,21.14,4,0,8,3.284,86.49,2
128835,2,0,2.774,12.25,3,0,2,True,6.57,5,0,4,2.971,67.82,2
128836,3,3,2.323,21.98,3,1,4,True,8.66,7,0,6,2.697,89.09,0
128837,3,0,3.288,3.38,2,1,4,False,8.58,3,0,6,3.498,92.63,1
128838,4,1,2.317,18.59,3,0,2,True,21.49,4,0,5,2.82,64.71,2
128839,2,2,3.408,5.12,3,1,4,True,16.73,2,2,1,3.889,77.76,1
128840,3,0,2.683,8.18,3,0,3,True,9.49,4,2,7,2.865,65.85,2
128841,3,1,3.442,14.72,1,1,4,False,8.7,5,0,5,3.755,87.86,0
128842,2,3,2.925,4.45,4,2,4,True,7.36,4,0,3,3.368,63.63,2
128843,3,2,3.482,4.82,3,0,2,False,7.95,2,2,4,3.368,83.06,1
128844,4,2,2.048,36.0,1,2,3,True,3.47,9,0,4,2.198,50.74,0
128845,2,2,3.384,40.0,3,0,2,False,8.56,6,0,5,3.555,59.95,0
128846,0,0,3.327,14.54,0,2,1,True,9.11,4,0,6,3.637,63.98,2
128847,1,0,3.752,10.47,3,0,3,False,12.72,5,0,5,3.975,94.18,2
128848,0,1,3.814,2.66,0,2,4,False,9.19,2,2,4,3.777,76.36,1
128849,3,3,3.569,11.51,3,2,4,False,22.3,1,1,4,3.773,84.5,2
128850,2,1,3.572,1.43,1,2,4,True,11.4,3,0,8,3.972,65.23,1
128851,2,0,2.591,5.12,3,0,2,True,15.01,2,2,4,2.883,84.04,2
128852,0,0,3.222,1.92,0,0,1,True,13.92,3,2,5,3.597,73.58,1
128853,0,0,3.507,28.86,1,1,3,True,10.21,8,1,9,3.814,46.73,0
128854,0,3,2.996,7.29,3,2,4,True,3.4,3,0,8,2.978,80.65,2
128855,3,2,2.542,6.01,0,1,3,True,4.85,4,2,4,2.922,85.69,2
128856,2,3,2.767,4.31,1,2,3,False,7.14,5,2,4,2.724,72.51,2
128857,2,3,2.822,0.16,1,1,5,True,7.8,3,0,5,2.984,72.65,2
128858,0,4,3.047,33.12,0,0,2,True,15.47,7,0,9,3.639,67.01,0
128859,0,2,3.498,3.0,0,1,5,False,16.28,1,2,4,3.751,80.41,2
128860,0,0,3.036,1.73,4,1,4,True,10.78,1,2,4,3.328,87.97,1
128861,3,1,3.596,10.72,4,2,5,True,2.66,4,1,5,3.956,80.57,2
128862,3,2,3.603,0.22,2,2,1,True,10.83,4,0,4,3.687,92.72,1
128863,3,3,3.155,1.52,1,2,2,False,11.14,3,2,5,3.383,50.22,1
128864,0,1,3.151,18.26,0,0,3,False,2.77,4,0,1,3.256,43.89,0
128865,2,3,1.964,8.12,1,0,2,False,14.44,1,0,1,2.147,68.43,1
128866,4,3,2.438,1.62,0,2,5,False,13.27,3,0,2,2.741,80.38,1
128867,0,3,3.147,4.92,0,0,3,True,8.27,5,0,3,3.025,72.38,1
128868,1,1,1.73,3.21,2,1,3,True,1.6,6,0,9,2.132,83.73,0
128869,4,0,3.534,12.55,4,2,3,False,15.57,4,2,2,3.772,94.62,0
128870,1,1,3.193,2.73,0,2,2,False,14.11,4,1,1,3.446,68.11,1
128871,1,4,3.075,32.0,2,2,4,True,8.24,8,0,10,3.365,76.74,0
128872,2,0,3.617,11.84,1,0,2,False,11.11,3,1,5,3.682,45.89,0
128873,2,4,3.057,0.77,0,0,1,True,10.65,4,2,4,3.407,64.31,1
128874,3,1,3.767,5.13,3,0,3,False,14.05,1,0,4,4.0,74.92,1
128875,2,2,1.959,7.43,3,2,4,True,10.15,1,0,6,1.931,66.38,1
128876,2,1,3.523,8.65,1,2,3,True,10.26,3,0,5,3.733,54.08,2
128877,2,0,3.305,7.0,1,1,4,False,10.48,2,0,8,3.414,93.94,1
128878,2,1,2.86,9.42,3,0,2,False,5.95,4,2,6,2.955,64.9,0
128879,0,1,3.59,2.38,0,0,1,True,2.49,2,1,1,3.427,53.44,1
128880,2,4,3.03,4.27,2,2,1,False,11.13,4,1,5,3.388,100.0,0
128881,0,3,3.957,1.79,0,2,1,True,13.14,1,2,2,4.0,76.02,1
128882,2,0,3.6,2.37,1,1,5,True,11.31,4,1,3,3.909,93.73,1
128883,1,1,3.646,21.52,1,0,3,True,16.05,5,1,9,4.0,67.6,0
128884,4,1,2.74,5.49,0,2,3,True,14.02,5,2,8,2.913,78.43,2
128885,4,2,2.863,4.02,2,0,2,False,18.7,5,0,9,3.044,72.48,2
128886,3,0,3.605,39.19,3,1,5,True,11.64,6,0,5,4.0,100.0,0
128887,1,0,3.693,10.61,2,2,2,False,9.53,3,0,4,3.814,73.93,2
128888,3,1,3.222,31.83,0,2,1,True,8.91,6,0,1,3.285,84.05,0
128889,1,0,2.449,7.38,2,1,3,True,13.88,2,0,4,2.915,55.24,2
128890,3,1,2.163,25.23,4,1,3,False,5.5,6,0,4,1.935,51.08,2
128891,0,3,3.608,3.19,2,1,3,False,9.23,1,0,3,3.867,89.1,2
128892,2,4,3.534,8.76,3,2,4,False,10.61,4,2,2,3.88,80.39,0
128893,2,0,3.037,2.61,0,2,1,False,9.15,5,1,6,3.107,67.81,2
128894,0,4,2.592,3.09,0,2,2,False,10.76,2,1,3,2.859,78.94,2
128895,2,3,2.71,0.68,2,2,1,True,14.0,3,0,2,2.764,88.25,1
128896,2,4,2.683,7.76,4,1,3,False,7.21,5,0,5,2.924,100.0,2
128897,3,3,3.668,1.37,0,0,2,False,6.4,4,0,6,3.515,68.45,2
128898,2,2,2.139,7.34,1,0,1,False,14.42,2,2,7,2.271,73.9,2
128899,3,2,3.35,0.02,3,2,4,False,9.03,3,0,7,3.306,86.92,2
128900,2,2,3.249,5.94,1,0,2,False,7.24,5,2,5,3.505,68.57,1
128901,3,2,2.871,3.68,4,0,2,False,20.19,1,2,3,3.049,82.17,2
128902,2,2,2.673,7.79,0,2,4,False,10.43,3,0,5,2.891,88.99,1
128903,0,2,3.142,12.21,4,0,3,True,1.0,4,0,3,3.49,90.25,0
128904,0,4,2.777,3.27,0,1,3,True,8.04,3,0,3,3.121,77.47,1
128905,2,0,2.743,21.8,4,0,2,True,10.16,7,1,4,2.675,59.64,0
128906,2,0,3.7,1.72,1,0,2,False,12.43,1,1,2,3.908,83.66,1
128907,1,1,3.405,1.07,4,2,3,False,1.0,3,1,4,3.272,50.63,1
128908,4,1,2.484,11.97,3,1,5,True,10.49,3,0,4,2.942,85.59,0
128909,2,1,2.666,6.91,1,0,2,True,8.97,3,1,5,3.038,77.26,1
128910,0,3,3.623,6.28,0,0,3,True,13.96,1,0,1,3.939,79.57,2
128911,0,1,3.219,3.52,2,2,3,False,14.48,6,0,6,3.562,100.0,1
128912,3,2,3.801,11.76,3,2,4,True,1.0,2,1,6,3.705,42.82,0
128913,0,0,2.836,15.36,0,1,5,True,6.99,2,2,5,3.284,100.0,2
128914,4,1,2.537,17.18,2,2,4,False,9.78,6,1,9,2.993,70.28,0
128915,0,0,2.906,0.16,0,1,3,False,17.96,5,0,4,3.103,83.67,2
128916,0,4,3.67,2.64,0,1,5,False,14.52,1,0,3,3.718,66.86,1
128917,3,4,3.47,0.91,3,1,3,False,2.1,1,0,1,3.933,78.37,0
128918,3,0,3.505,20.79,1,1,3,True,8.37,7,2,6,3.591,92.57,2
128919,3,1,3.56,7.47,1,1,4,False,9.75,6,0,4,4.0,94.75,0
128920,2,2,2.8,6.36,1,0,3,False,6.53,3,0,2,2.772,72.6,2
128921,0,0,2.69,4.44,2,2,3,False,7.92,2,2,6,2.825,90.19,1
128922,2,2,3.938,0.53,1,2,3,True,18.15,3,0,6,4.0,97.63,1
128923,2,2,3.403,18.0,1,0,2,False,13.02,4,0,8,3.594,69.39,2
128924,4,1,2.192,5.05,0,2,2,False,11.4,3,0,1,2.303,67.71,1
128925,4,3,3.153,1.87,0,0,2,True,13.61,3,2,1,3.101,70.96,1
128926,4,4,2.105,1.98,0,1,5,False,7.9,3,0,4,2.252,98.62,1
128927,0,0,2.993,1.61,0,2,5,True,1.0,2,1,5,2.754,100.0,2
128928,0,0,3.08,3.5,0,0,2,False,17.74,4,2,4,3.246,71.74,2
128929,1,0,2.932,13.72,2,2,4,True,17.58,6,0,8,3.375,92.91,2
128930,3,3,2.615,3.1,3,1,3,False,6.07,5,2,4,3.158,68.28,1
128931,3,4,2.398,4.02,2,1,5,True,8.33,5,2,5,2.556,77.47,0
128932,0,3,2.576,9.94,0,0,2,True,18.44,2,0,2,2.779,67.34,1
128933,2,4,2.568,4.2,1,1,3,True,12.92,3,2,4,2.874,74.78,2
128934,3,4,3.264,2.1,2,2,3,False,12.72,1,1,2,3.491,63.63,2
128935,2,2,3.423,4.96,2,0,2,True,10.14,3,0,4,3.179,65.34,1
128936,2,1,3.554,1.62,1,2,3,True,18.07,1,0,1,3.615,93.27,1
128937,0,0,3.089,9.38,2,0,1,False,8.52,3,2,6,3.625,69.03,2
128938,0,4,3.621,1.41,0,2,3,True,21.2,3,1,5,4.0,84.6,2
128939,2,3,2.717,7.15,1,1,5,False,11.49,1,0,1,2.752,97.75,2
128940,3,1,3.083,2.4,3,1,5,False,11.96,1,0,2,3.564,90.49,2
128941,3,0,3.462,6.18,1,2,2,True,14.8,2,0,2,4.0,93.82,2
128942,3,2,2.674,0.63,2,1,3,False,14.64,3,1,3,2.822,86.65,1
128943,2,4,3.297,6.92,2,2,4,True,8.4,3,1,1,3.69,89.45,2
128944,2,3,3.497,2.52,1,0,2,False,5.98,1,0,3,3.945,78.71,0
128945,0,1,3.393,3.82,0,1,3,False,1.0,3,0,6,3.41,77.04,2
128946,2,2,3.422,5.54,1,1,5,False,4.57,3,1,7,3.399,75.56,2
128947,2,3,2.978,5.69,3,0,3,False,5.04,1,0,4,3.035,83.65,1
128948,0,1,3.761,1.73,3,0,1,False,17.02,1,1,6,3.89,90.36,1
128949,3,3,2.623,3.39,3,0,2,False,13.03,4,1,4,2.562,61.31,2
128950,1,4,3.052,0.5,1,2,3,True,9.96,4,2,3,3.362,100.0,2
128951,2,0,3.209,14.24,2,0,1,False,18.92,3,2,3,3.639,72.18,0
128952,2,4,3.74,0.16,1,2,1,False,9.35,1,0,4,3.772,70.58,1
128953,0,1,3.31,20.41,0,0,3,True,8.53,7,1,9,3.644,74.85,0
128954,4,1,3.007,1.53,0,2,3,False,5.73,4,2,5,3.075,67.85,2
128955,2,0,3.437,8.99,1,0,3,False,10.64,4,2,2,3.564,87.51,1
128956,3,3,2.873,11.46,3,2,1,False,12.73,3,0,2,3.351,96.07,1
128957,1,1,3.905,3.15,1,1,5,False,7.75,2,0,2,4.0,65.81,2
128958,0,1,2.751,1.45,0,2,2,True,22.55,1,0,4,3.038,89.62,1
128959,3,1,3.501,17.67,4,2,2,True,8.04,5,0,4,3.66,74.9,2
